"","Mno","Y","richness","richness.n","Entry","Study","Expt","Ref","Source","TDBU","FTG","TG","Ygen","Yqual","Yunits","Ydesc","Consumer","Taxon","Resource","Sys1","Sys2","Des1","Des2","Des3","Des4","Location","Lat","Lon","Elev","LatlonError","Slevels","Spool","Smax","Area","Vol","Bsize","SPscale","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","SnonF","HigherT","AddTrt1","AddTrt2","AddTrt3","Treatment","restrt","Monotes","logS","Smax1","TG1","logY","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime"
"587",930,173.5068,"2",2,481,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,2662,889.6875,2.9921,"1.096","Y","N","0","Y","","","","control","control","",0.693147180559945,16,"1",5.15621679170246,"mass","biomass",2.9921,"Y",1.09597548201361
"588",930,300.1859,"16",16,481,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,2662,889.6875,2.9921,"1.096","Y","N","0","Y","","","","control","control","",2.77258872223978,16,"1",5.70440194940876,"mass","biomass",2.9921,"Y",1.09597548201361
"589",930,252.1372,"8",8,481,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,2662,889.6875,2.9921,"1.096","Y","N","0","Y","","","","control","control","",2.07944154167984,16,"1",5.52997338379976,"mass","biomass",2.9921,"Y",1.09597548201361
"590",931,145.0177,"1",1,482,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3027,889.6875,3.4023,"1.2245","Y","N","0","Y","","","","control","control","",0,16,"1",4.97685580393628,"mass","biomass",3.4023,"Y",1.22445167350726
"591",931,248.9668,"4",4,482,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3027,889.6875,3.4023,"1.2245","Y","N","0","Y","","","","control","control","",1.38629436111989,16,"1",5.51731955424169,"mass","biomass",3.4023,"Y",1.22445167350726
"592",931,383.9286,"16",16,482,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3027,889.6875,3.4023,"1.2245","Y","N","0","Y","","","","control","control","",2.77258872223978,16,"1",5.95045659779921,"mass","biomass",3.4023,"Y",1.22445167350726
"593",931,210.9177,"2",2,482,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3027,889.6875,3.4023,"1.2245","Y","N","0","Y","","","","control","control","",0.693147180559945,16,"1",5.35146800999443,"mass","biomass",3.4023,"Y",1.22445167350726
"594",931,352.4225,"8",8,482,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3027,889.6875,3.4023,"1.2245","Y","N","0","Y","","","","control","control","",2.07944154167984,16,"1",5.86483073992395,"mass","biomass",3.4023,"Y",1.22445167350726
"595",932,154.3396,"1",1,483,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3392,889.6875,3.8126,"1.3383","Y","N","0","Y","","","","control","control","",0,16,"1",5.03915536934539,"mass","biomass",3.8126,"Y",1.33831137109774
"596",932,215.0972,"4",4,483,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3392,889.6875,3.8126,"1.3383","Y","N","0","Y","","","","control","control","",1.38629436111989,16,"1",5.37109001898766,"mass","biomass",3.8126,"Y",1.33831137109774
"597",932,200.94,"2",2,483,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3392,889.6875,3.8126,"1.3383","Y","N","0","Y","","","","control","control","",0.693147180559945,16,"1",5.30300635603417,"mass","biomass",3.8126,"Y",1.33831137109774
"598",932,292.3989,"8",8,483,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3392,889.6875,3.8126,"1.3383","Y","N","0","Y","","","","control","control","",2.07944154167984,16,"1",5.67811896589864,"mass","biomass",3.8126,"Y",1.33831137109774
"599",932,386.4891,"16",16,483,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3392,889.6875,3.8126,"1.3383","Y","N","0","Y","","","","control","control","",2.77258872223978,16,"1",5.95710366581867,"mass","biomass",3.8126,"Y",1.33831137109774
"600",933,205.4125,"2",2,484,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3757,889.6875,4.2228,"1.4405","Y","N","0","Y","","","","control","control","",0.693147180559945,16,"1",5.32502015250741,"mass","biomass",4.2228,"Y",1.4404984151334
"601",933,217.5315,"4",4,484,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3757,889.6875,4.2228,"1.4405","Y","N","0","Y","","","","control","control","",1.38629436111989,16,"1",5.38234366762844,"mass","biomass",4.2228,"Y",1.4404984151334
"602",933,363.2038,"16",16,484,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3757,889.6875,4.2228,"1.4405","Y","N","0","Y","","","","control","control","",2.77258872223978,16,"1",5.89496410922747,"mass","biomass",4.2228,"Y",1.4404984151334
"603",933,114.3047,"1",1,484,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3757,889.6875,4.2228,"1.4405","Y","N","0","Y","","","","control","control","",0,16,"1",4.73886768981538,"mass","biomass",4.2228,"Y",1.4404984151334
"604",933,277.8428,"8",8,484,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,3757,889.6875,4.2228,"1.4405","Y","N","0","Y","","","","control","control","",2.07944154167984,16,"1",5.62705548612762,"mass","biomass",4.2228,"Y",1.4404984151334
"605",934,97.2293,"1",1,485,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,4122,889.6875,4.6331,"1.5332","Y","Y","0","Y","","","","control","control","",0,16,"1",4.5770721063716,"mass","biomass",4.6331,"Y",1.53322619048821
"606",934,181.9416,"4",4,485,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,4122,889.6875,4.6331,"1.5332","Y","Y","0","Y","","","","control","control","",1.38629436111989,16,"1",5.2036857564632,"mass","biomass",4.6331,"Y",1.53322619048821
"607",934,159.659,"2",2,485,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,4122,889.6875,4.6331,"1.5332","Y","Y","0","Y","","","","control","control","",0.693147180559945,16,"1",5.07304029088851,"mass","biomass",4.6331,"Y",1.53322619048821
"608",934,255.4088,"8",8,485,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,4122,889.6875,4.6331,"1.5332","Y","Y","0","Y","","","","control","control","",2.07944154167984,16,"1",5.54286539876053,"mass","biomass",4.6331,"Y",1.53322619048821
"609",934,345.8963,"16",16,485,74,146,"Tilman et al. - Biodiversity II (E120)","Cedar Creek LTER website; www.cedarcreek.umn.edu.  Data from most recent years from author directly.","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Mixed assemblage of herbaceous plants containing C-3 and C-4 grasses; forbs; and legumes)","plant","Inorganic nutrients (N)",0,7,2,4,2,"S","Cedar Creek Natural History area in Minnesota; USA",45.4,-93.2,NA,"lat long of address of first author",5,18,"16",81,NA,"8.8288",9.1746,4122,889.6875,4.6331,"1.5332","Y","Y","0","Y","","","","control","control","",2.77258872223978,16,"1",5.84613901915275,"mass","biomass",4.6331,"Y",1.53322619048821
"610",935,135,"1",1,493,76,149,"Van Peer et al. 2004","F1; F3; F4","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial temperate grasses and forbes)","plant","Water",0,7,1,11,NA,"S","Research Group Plant and Vegetation Ecology; Department of Biology; University of Antwerp; Campus Drie Eiken; Universiteitsplein 1; B-2610 Wilrijk; Belgium",51.15,4.4,NA,"lat long of address of first author",4,8,"8",0.0403,5.72,"8.8625",0.0045,109,1003.75,0.1086,"-2.2202","N","Y","0","N","","","","control","control","",0,8,"1",4.90527477843843,"mass","biomass",0.1086,"Y",-2.2200838714823
"611",935,172.2472,"2",2,493,76,149,"Van Peer et al. 2004","F1; F3; F4","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial temperate grasses and forbes)","plant","Water",0,7,1,11,NA,"S","Research Group Plant and Vegetation Ecology; Department of Biology; University of Antwerp; Campus Drie Eiken; Universiteitsplein 1; B-2610 Wilrijk; Belgium",51.15,4.4,NA,"lat long of address of first author",4,8,"8",0.0403,5.72,"8.8625",0.0045,109,1003.75,0.1086,"-2.2202","N","Y","0","N","","","","control","control","",0.693147180559945,8,"1",5.14893065431898,"mass","biomass",0.1086,"Y",-2.2200838714823
"612",935,167.3393,"4",4,493,76,149,"Van Peer et al. 2004","F1; F3; F4","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial temperate grasses and forbes)","plant","Water",0,7,1,11,NA,"S","Research Group Plant and Vegetation Ecology; Department of Biology; University of Antwerp; Campus Drie Eiken; Universiteitsplein 1; B-2610 Wilrijk; Belgium",51.15,4.4,NA,"lat long of address of first author",4,8,"8",0.0403,5.72,"8.8625",0.0045,109,1003.75,0.1086,"-2.2202","N","Y","0","N","","","","control","control","",1.38629436111989,8,"1",5.12002348775843,"mass","biomass",0.1086,"Y",-2.2200838714823
"613",935,270,"8",8,493,76,149,"Van Peer et al. 2004","F1; F3; F4","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial temperate grasses and forbes)","plant","Water",0,7,1,11,NA,"S","Research Group Plant and Vegetation Ecology; Department of Biology; University of Antwerp; Campus Drie Eiken; Universiteitsplein 1; B-2610 Wilrijk; Belgium",51.15,4.4,NA,"lat long of address of first author",4,8,"8",0.0403,5.72,"8.8625",0.0045,109,1003.75,0.1086,"-2.2202","N","Y","0","N","","","","control","control","",2.07944154167984,8,"1",5.59842195899838,"mass","biomass",0.1086,"Y",-2.2200838714823
