"","Entry","Mno","restrt","..1","Study.y","ExptA","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1","Study","minval","maxval","convert.min","convert.max","values.rs","logY.rs","logYst","logSc","lnTc","logSmax","logSmaxc"
"616","1412",1419,"control",0.000713,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"13","2.7",4.8148,"1.5717","Y","N","N",4,0.000795,0.0008004,0.993253373313343,"mass","biomass",4.8148,"Y",1.57169450752344,-7.13716844330994,1.38629436111989,"1","192",0.000453,0.00107,"1","0",0.795,-0.229413164327805,-0.00676948805524637,-0.693147180559945,-0.832353664821037,1.6094379124341,-0.182321556793955
"617","1412",1419,"control",0.000713,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"13","2.7",4.8148,"1.5717","Y","N","N",5,0.000856,0.0008004,1.06946526736632,"mass","biomass",4.8148,"Y",1.57169450752344,-7.06324018182253,1.6094379124341,"1","192",0.000453,0.00107,"1","0",0.856,-0.155484902840395,0.0671587734321639,-0.470003629245735,-0.832353664821037,1.6094379124341,-0.182321556793955
"618","1413",1420,"control",0.00213,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"18","2.7",6.6667,"1.8971","Y","N","N",1,0.000808,0.000975,0.828717948717949,"mass","biomass",6.6667,"Y",1.89712498487338,-7.12094849944318,0,"1","192",0.000808,0.00112,"1","0",0.808,-0.213193220461042,-0.187875412476752,-2.07944154167984,-0.506923187471099,1.6094379124341,-0.182321556793955
"619","1413",1420,"control",0.00213,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"18","2.7",6.6667,"1.8971","Y","N","N",2,0.00097,0.000975,0.994871794871795,"mass","biomass",6.6667,"Y",1.89712498487338,-6.93821448646685,0.693147180559945,"1","192",0.000808,0.00112,"1","0",0.97,-0.0304592074847086,-0.00514139950041854,-1.38629436111989,-0.506923187471099,1.6094379124341,-0.182321556793955
"620","1413",1420,"control",0.00213,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"18","2.7",6.6667,"1.8971","Y","N","N",3,0.00112,0.000975,1.14871794871795,"mass","biomass",6.6667,"Y",1.89712498487338,-6.79442659367513,1.09861228866811,"1","192",0.000808,0.00112,"1","0",1.12,0.113328685307003,0.138646493291293,-0.980829253011726,-0.506923187471099,1.6094379124341,-0.182321556793955
"621","1413",1420,"control",0.00213,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"18","2.7",6.6667,"1.8971","Y","N","N",4,0.000937,0.000975,0.961025641025641,"mass","biomass",6.6667,"Y",1.89712498487338,-6.97282727572585,1.38629436111989,"1","192",0.000808,0.00112,"1","0",0.937,-0.0650719967437148,-0.039754188759425,-0.693147180559945,-0.506923187471099,1.6094379124341,-0.182321556793955
"622","1413",1420,"control",0.00213,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"18","2.7",6.6667,"1.8971","Y","N","N",5,0.00104,0.000975,1.06666666666667,"mass","biomass",6.6667,"Y",1.89712498487338,-6.86853456582886,1.6094379124341,"1","192",0.000808,0.00112,"1","0",1.04,0.0392207131532813,0.0645385211375712,-0.470003629245735,-0.506923187471099,1.6094379124341,-0.182321556793955
"623","1414",1421,"control",0.00141,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"32","2.7",11.8519,"2.4725","Y","Y","N",1,0.000663,0.0008698,0.762244194067602,"mass","biomass",11.8519,"Y",2.47248819228119,-7.31873556777841,0,"1","192",0.000663,0.00106,"1","0",0.663,-0.410980288796275,-0.271488309977676,-2.07944154167984,0.0684400199367112,1.6094379124341,-0.182321556793955
"624","1414",1421,"control",0.00141,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"32","2.7",11.8519,"2.4725","Y","Y","N",2,0.00091,0.0008698,1.04621752126926,"mass","biomass",11.8519,"Y",2.47248819228119,-7.00206595845338,0.693147180559945,"1","192",0.000663,0.00106,"1","0",0.91,-0.0943106794712413,0.0451812993473577,-1.38629436111989,0.0684400199367112,1.6094379124341,-0.182321556793955
"625","1414",1421,"control",0.00141,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"32","2.7",11.8519,"2.4725","Y","Y","N",3,0.000944,0.0008698,1.08530696711888,"mass","biomass",11.8519,"Y",2.47248819228119,-6.96538439181877,1.09861228866811,"1","192",0.000663,0.00106,"1","0",0.944,-0.0576291128366364,0.0818628659819625,-0.980829253011726,0.0684400199367112,1.6094379124341,-0.182321556793955
"626","1414",1421,"control",0.00141,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"32","2.7",11.8519,"2.4725","Y","Y","N",4,0.00106,0.0008698,1.21867095884111,"mass","biomass",11.8519,"Y",2.47248819228119,-6.84948637085816,1.38629436111989,"1","192",0.000663,0.00106,"1","0",1.06,0.0582689081239758,0.197760886942575,-0.693147180559945,0.0684400199367112,1.6094379124341,-0.182321556793955
"627","1414",1421,"control",0.00141,192,"574","Power & Cardinale, Oikos 2009","TD",1,"SST","g L-1","A",1,5,5,"32","2.7",11.8519,"2.4725","Y","Y","N",5,0.000772,0.0008698,0.88756035870315,"mass","biomass",11.8519,"Y",2.47248819228119,-7.1665260079395,1.6094379124341,"1","192",0.000663,0.00106,"1","0",0.772,-0.258770728957361,-0.119278750138762,-0.470003629245735,0.0684400199367112,1.6094379124341,-0.182321556793955
"628","147",804,"control",0.0025,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"7","3.4286",2.0417,"0.7138","Y","N","Y",7,0.0475,0.0521,0.911708253358925,"mass","biomass",2.0417,"Y",0.713782794160017,-3.04702556794154,1.94591014905531,"1","28",0.0475,0.0567,"1","0",47.5,3.8607297110406,-0.0924352377187257,-0.133531392624523,-1.69026537818446,1.94591014905531,0.154150679827258
"629","147",804,"control",0.0025,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"7","3.4286",2.0417,"0.7138","Y","N","Y",1,0.0567,0.0521,1.08829174664107,"mass","biomass",2.0417,"Y",0.713782794160017,-2.86998106824843,0,"1","28",0.0475,0.0567,"1","0",56.7,4.03777421073371,0.0846092619743852,-2.07944154167984,-1.69026537818446,1.94591014905531,0.154150679827258
"630","148",805,"control",0.2815,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"30","3.4286",8.75,"2.1691","Y","N","Y",7,0.5265,0.32175,1.63636363636364,"mass","biomass",8.75,"Y",2.16905370036952,-0.641503947408107,1.94591014905531,"1","28",0.117,0.5265,"1","0",526.5,6.26625133157403,0.492476485097794,-0.133531392624523,-0.234994471974957,1.94591014905531,0.154150679827258
"631","148",805,"control",0.2815,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"30","3.4286",8.75,"2.1691","Y","N","Y",1,0.117,0.32175,0.363636363636364,"mass","biomass",8.75,"Y",2.16905370036952,-2.14558134418438,0,"1","28",0.117,0.5265,"1","0",117,4.76217393479776,-1.01160091167848,-2.07944154167984,-0.234994471974957,1.94591014905531,0.154150679827258
"632","149",806,"control",0.9875,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"60","3.4286",17.5,"2.8622","Y","Y","Y",1,0.4003,0.49815,0.803573220917394,"mass","biomass",17.5,"Y",2.86220088092947,-0.915541012983609,0,"1","28",0.4003,0.596,"1","0",400.3,5.99221426599853,-0.218686970492337,-2.07944154167984,0.458152708584989,1.94591014905531,0.154150679827258
"633","149",806,"control",0.9875,28,"54","Fox 2004","TD",1,"SST","g L-1","A",1,2,7,"60","3.4286",17.5,"2.8622","Y","Y","Y",7,0.596,0.49815,1.19642677908261,"mass","biomass",17.5,"Y",2.86220088092947,-0.517514611916787,1.94591014905531,"1","28",0.4003,0.596,"1","0",596,6.39024066706535,0.179339430574484,-0.133531392624523,0.458152708584989,1.94591014905531,0.154150679827258
"634","157",808,"control",0.022,28,"55","Fox 2004","TD",2,"SST","g L-1","A",1,2,3,"60","1",60,"4.0943","N","Y","N",3,0.024,0.0225,1.06666666666667,"mass","biomass",60,"Y",4.0943445622221,-3.72970144863419,1.09861228866811,"2","28",0.021,0.024,"1","0",24,3.17805383034795,0.0645385211375712,-0.980829253011726,1.69029638987762,1.09861228866811,-0.693147180559945
"635","157",808,"control",0.022,28,"55","Fox 2004","TD",2,"SST","g L-1","A",1,2,3,"60","1",60,"4.0943","N","Y","N",1,0.021,0.0225,0.933333333333333,"mass","biomass",60,"Y",4.0943445622221,-3.86323284125871,0,"2","28",0.021,0.024,"1","0",21,3.04452243772342,-0.0689928714869513,-2.07944154167984,1.69029638987762,1.09861228866811,-0.693147180559945
"636","164",809,"control",0.0431,28,"56","Fox 2004","TD",2,"SST","g L-1","A",1,2,3,"60","1",60,"4.0943","N","Y","N",1,0.0283,0.0294,0.962585034013605,"mass","biomass",60,"Y",4.0943445622221,-3.56489347433295,0,"2","28",0.0283,0.0305,"1","0",28.3,3.34286180464919,-0.038132869695444,-2.07944154167984,1.69029638987762,1.09861228866811,-0.693147180559945
"637","164",809,"control",0.0431,28,"56","Fox 2004","TD",2,"SST","g L-1","A",1,2,3,"60","1",60,"4.0943","N","Y","N",3,0.0305,0.0294,1.03741496598639,"mass","biomass",60,"Y",4.0943445622221,-3.49002859536877,1.09861228866811,"2","28",0.0283,0.0305,"1","0",30.5,3.41772668361337,0.0367320092687299,-0.980829253011726,1.69029638987762,1.09861228866811,-0.693147180559945
"638","171",810,"red",239.2,29,"57","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",1,82.7481,92.5026,0.894548909976584,"mass","biomass",0.1726,"Y",-1.75677850033281,4.4158010532685,0,"1","29",82.7481,109.2267,"0","0",82.7481,4.4158010532685,-0.111435698962967,-2.07944154167984,-4.16082667267729,2.19722457733622,0.405465108108165
"639","171",810,"red",239.2,29,"57","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,85.533,92.5026,0.924655090775827,"mass","biomass",0.1726,"Y",-1.75677850033281,4.4489022663897,0.693147180559945,"1","29",82.7481,109.2267,"0","0",85.533,4.4489022663897,-0.0783344858417636,-1.38629436111989,-4.16082667267729,2.19722457733622,0.405465108108165
"640","171",810,"red",239.2,29,"57","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,109.2267,92.5026,1.18079599924759,"mass","biomass",0.1726,"Y",-1.75677850033281,4.69342553891871,2.19722457733622,"1","29",82.7481,109.2267,"0","0",109.2267,4.69342553891871,0.166188786687251,0.117783035656384,-4.16082667267729,2.19722457733622,0.405465108108165
"641","172",811,"control",783.67,29,"58","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",1,248.15,348.422333333333,0.712210373043443,"mass","biomass",0.1726,"Y",-1.75677850033281,5.51403340203345,0,"1","29",248.15,520.65,"0","0",248.15,5.51403340203345,-0.339381943454519,-2.07944154167984,-4.16082667267729,2.19722457733622,0.405465108108165
"642","172",811,"control",783.67,29,"58","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,520.65,348.422333333333,1.4943071961518,"mass","biomass",0.1726,"Y",-1.75677850033281,6.2550780309759,2.19722457733622,"1","29",248.15,520.65,"0","0",520.65,6.2550780309759,0.401662685487936,0.117783035656384,-4.16082667267729,2.19722457733622,0.405465108108165
"643","172",811,"control",783.67,29,"58","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,276.467,348.422333333333,0.793482430804761,"mass","biomass",0.1726,"Y",-1.75677850033281,5.62209146483431,0.693147180559945,"1","29",248.15,520.65,"0","0",276.467,5.62209146483431,-0.231323880653663,-1.38629436111989,-4.16082667267729,2.19722457733622,0.405465108108165
"644","173",812,"incr",1105.6,29,"59","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",1,399.75,604.41,0.661388792376036,"mass","biomass",0.1726,"Y",-1.75677850033281,5.99083935171406,0,"1","29",399.75,805.83,"0","0",399.75,5.99083935171406,-0.413413423881864,-2.07944154167984,-4.16082667267729,2.19722457733622,0.405465108108165
"645","173",812,"incr",1105.6,29,"59","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,805.83,604.41,1.33325060803097,"mass","biomass",0.1726,"Y",-1.75677850033281,6.69187280214613,2.19722457733622,"1","29",399.75,805.83,"0","0",805.83,6.69187280214613,0.287620026550203,0.117783035656384,-4.16082667267729,2.19722457733622,0.405465108108165
"646","173",812,"incr",1105.6,29,"59","Fridley 2002","TD",1,"SST","g m-2","T",2,3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,607.65,604.41,1.00536059959299,"mass","biomass",0.1726,"Y",-1.75677850033281,6.40959905831681,0.693147180559945,"1","29",399.75,805.83,"0","0",607.65,6.40959905831681,0.00534628272088153,-1.38629436111989,-4.16082667267729,2.19722457733622,0.405465108108165
"647","174",813,"incr",652,30,"60","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,445.1048,410.089066666667,1.08538567881839,"mass","biomass",0.1726,"Y",-1.75677850033281,6.09830976005712,0.693147180559945,"1","30",279.01,506.1524,"0","0",445.1048,6.09830976005712,0.0819353881786854,-1.38629436111989,-4.16082667267729,1.79175946922805,0
"648","174",813,"incr",652,30,"60","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,506.1524,410.089066666667,1.23424992554463,"mass","biomass",0.1726,"Y",-1.75677850033281,6.22683780971089,1.79175946922805,"1","30",279.01,506.1524,"0","0",506.1524,6.22683780971089,0.21046343783245,-0.287682072451781,-4.16082667267729,1.79175946922805,0
"649","174",813,"incr",652,30,"60","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,279.01,410.089066666667,0.68036439563698,"mass","biomass",0.1726,"Y",-1.75677850033281,5.63124762347295,0,"1","30",279.01,506.1524,"0","0",279.01,5.63124762347295,-0.385126748405485,-2.07944154167984,-4.16082667267729,1.79175946922805,0
"650","175",814,"incr",434.53,30,"61","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,729.3524,609.723333333333,1.19620221193219,"mass","biomass",0.1726,"Y",-1.75677850033281,6.59215701712803,0.693147180559945,"1","30",271.97,827.8476,"0","0",729.3524,6.59215701712803,0.179151714759019,-1.38629436111989,-4.16082667267729,1.79175946922805,0
"651","175",814,"incr",434.53,30,"61","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,271.97,609.723333333333,0.446054768009534,"mass","biomass",0.1726,"Y",-1.75677850033281,5.60569176609551,0,"1","30",271.97,827.8476,"0","0",271.97,5.60569176609551,-0.807313536273503,-2.07944154167984,-4.16082667267729,1.79175946922805,0
"652","175",814,"incr",434.53,30,"61","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,827.8476,609.723333333333,1.35774302005828,"mass","biomass",0.1726,"Y",-1.75677850033281,6.7188290794735,1.79175946922805,"1","30",271.97,827.8476,"0","0",827.8476,6.7188290794735,0.305823777104489,-0.287682072451781,-4.16082667267729,1.79175946922805,0
"653","176",815,"red",243.1,30,"62","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,204.9905,214.523833333333,0.955560493278525,"mass","biomass",0.1726,"Y",-1.75677850033281,5.32296363660119,0.693147180559945,"1","30",113,325.581,"0","0",204.9905,5.32296363660119,-0.0454572067056057,-1.38629436111989,-4.16082667267729,1.79175946922805,0
"654","176",815,"red",243.1,30,"62","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,113,214.523833333333,0.526747999251055,"mass","biomass",0.1726,"Y",-1.75677850033281,4.72738781871234,0,"1","30",113,325.581,"0","0",113,4.72738781871234,-0.64103302459446,-2.07944154167984,-4.16082667267729,1.79175946922805,0
"655","176",815,"red",243.1,30,"62","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,325.581,214.523833333333,1.51769150747042,"mass","biomass",0.1726,"Y",-1.75677850033281,5.78561127861738,1.79175946922805,"1","30",113,325.581,"0","0",325.581,5.78561127861738,0.417190435310581,-0.287682072451781,-4.16082667267729,1.79175946922805,0
"656","177",816,"incr",390.72,30,"63","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,173.11,366.592233333333,0.472214041268559,"mass","biomass",0.1726,"Y",-1.75677850033281,5.15392723058864,0,"1","30",173.11,561.181,"0","0",173.11,5.15392723058864,-0.750322918922425,-2.07944154167984,-4.16082667267729,1.79175946922805,0
"657","177",816,"incr",390.72,30,"63","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,365.4857,366.592233333333,0.996981569076704,"mass","biomass",0.1726,"Y",-1.75677850033281,5.90122715393745,0.693147180559945,"1","30",173.11,561.181,"0","0",365.4857,5.90122715393745,-0.003022995573617,-1.38629436111989,-4.16082667267729,1.79175946922805,0
"658","177",816,"incr",390.72,30,"63","Fridley 2003","TD",1,"SST","g m-2","T",2,3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,561.181,366.592233333333,1.53080438965474,"mass","biomass",0.1726,"Y",-1.75677850033281,6.33004349163237,1.79175946922805,"1","30",173.11,561.181,"0","0",561.181,6.33004349163237,0.425793342121306,-0.287682072451781,-4.16082667267729,1.79175946922805,0
"659","178",817,"control",0.0078,31,"575","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","N",3,0.0053,0.00543333333333333,0.975460122699387,"mass","biomass",25.2,"Y",3.22684399451738,-5.24004845842406,1.09861228866811,"1","31",0.0044,0.0066,"1","0",5.3,1.66770682055808,-0.0248459985865308,-0.980829253011726,0.822795822172897,1.09861228866811,-0.693147180559945
"660","178",817,"control",0.0078,31,"575","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","N",1,0.0044,0.00543333333333333,0.809815950920245,"mass","biomass",25.2,"Y",3.22684399451738,-5.42615073805792,0,"1","31",0.0044,0.0066,"1","0",4.4,1.48160454092422,-0.210948278220391,-2.07944154167984,0.822795822172897,1.09861228866811,-0.693147180559945
"661","178",817,"control",0.0078,31,"575","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","N",2,0.0066,0.00543333333333333,1.21472392638037,"mass","biomass",25.2,"Y",3.22684399451738,-5.02068562994976,0.693147180559945,"1","31",0.0044,0.0066,"1","0",6.6,1.88706964903238,0.194516829887773,-1.38629436111989,0.822795822172897,1.09861228866811,-0.693147180559945
"662","179",818,"control",0.0023,31,"576","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",1,0.002,0.00283333333333333,0.705882352941176,"mass","biomass",25.2,"Y",3.22684399451738,-6.21460809842219,0,"1","31",0.002,0.0038,"1","0",2,0.693147180559945,-0.348306694268216,-2.07944154167984,0.822795822172897,1.09861228866811,-0.693147180559945
"663","179",818,"control",0.0023,31,"576","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",2,0.0027,0.00283333333333333,0.952941176470588,"mass","biomass",25.2,"Y",3.22684399451738,-5.91450350597185,0.693147180559945,"1","31",0.002,0.0038,"1","0",2.7,0.993251773010283,-0.0482021018178777,-1.38629436111989,0.822795822172897,1.09861228866811,-0.693147180559945
"664","179",818,"control",0.0023,31,"576","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",3,0.0038,0.00283333333333333,1.34117647058824,"mass","biomass",25.2,"Y",3.22684399451738,-5.5727542122498,1.09861228866811,"1","31",0.002,0.0038,"1","0",3.8,1.33500106673234,0.293547191904179,-0.980829253011726,0.822795822172897,1.09861228866811,-0.693147180559945
"665","180",819,"control",2e-04,31,"577","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",3,0.0014,0.00143333333333333,0.976744186046512,"mass","biomass",25.2,"Y",3.22684399451738,-6.57128304236092,1.09861228866811,"1","31",0.0014,0.0015,"1","0",1.4,0.336472236621213,-0.0235304974101942,-0.980829253011726,0.822795822172897,1.09861228866811,-0.693147180559945
"666","180",819,"control",2e-04,31,"577","Gamfeldt et al. 2005","TD",1,"SST","g L-1","A",1,3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",1,0.0014,0.00143333333333333,0.976744186046512,"mass","biomass",25.2,"Y",3.22684399451738,-6.57128304236092,0,"1","31",0.0014,0.0015,"1","0",1.4,0.336472236621213,-0.0235304974101942,-2.07944154167984,0.822795822172897,1.09861228866811,-0.693147180559945
