site,studySub,studyName,subSiteID,sppCode,Scale,date.no,dateR,rich,div,abund,temp_n,duration,initialDate.no,initialRich,initialDiv,initialAbund,initialDateR,PubGrayRaw,Peer,Sys,Taxon,Trophic,alphaSQM,AbundType,AbundUnitsOrig,AbundYes,Event,Event1,Event2,Driver,Prediction,EventDate1,EventDate2,Lat,Long,nSiteReps,Climate,Protection,event1R,event2R,abundFinal,slKM,gammaSQM,richLN,initialRichLN,year0,initialYr,year0Z,initialYrZ,durationZ,abundCS
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,39660,8/1/12,7.2,1.448281745,34.5,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,34.5,0.1,200,1.988,1.253,50.58,39.58,22.58,11.58,-16.99,-0.442
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,36007,8/1/02,4.6,0.948015052,41.25,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,41.3,0.1,200,1.548,1.253,40.58,39.58,12.58,11.58,-16.99,0.125
AQUE,SBCinv,SBC,SBCinv_AQUE_S,S,gamma,37833,8/1/07,20,NA,226.2,12,11.01,35642,10,NA,121.2,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,226.2,0.1,200,3.001,2.313,45.58,39.58,17.58,11.58,-16.99,0.456
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,38199,8/1/08,9.6,1.819136992,32.75,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,32.8,0.1,200,2.272,1.253,46.58,39.58,18.58,11.58,-16.99,-0.583
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,38929,8/1/10,8.6,1.73497071,31.25,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,31.3,0.1,200,2.163,1.253,48.58,39.58,20.58,11.58,-16.99,-0.708
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,37468,8/1/06,9.2,1.683688862,47,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,47,0.1,200,2.23,1.253,44.58,39.58,16.58,11.58,-16.99,0.6
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,35642,8/1/01,3.4,0.719373761,24.25,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,24.3,0.1,200,1.253,1.253,39.58,39.58,11.58,11.58,-16.99,-1.292
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,36738,8/1/04,1.966666667,0.543919705,4.4,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,4.4,0.1,21,0.726,0.491,42.58,39.58,14.58,11.58,-16.99,-0.741
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,39660,8/1/12,1.6,0.374910237,8.96667,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,8.96667,0.1,21,0.531,0.491,50.58,39.58,22.58,11.58,-16.99,-0.1
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,37103,8/1/05,1.366666667,0.281564606,3.2,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,3.2,0.1,21,0.383,0.491,43.58,39.58,15.58,11.58,-16.99,-0.91
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,37833,8/1/07,2.766666667,0.739492541,9.66667,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,9.66667,0.1,21,1.053,0.491,45.58,39.58,17.58,11.58,-16.99,-0.001
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,35642,8/1/01,1.533333333,0.263090963,16.13333,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,16.13333,0.1,21,0.491,0.491,39.58,39.58,11.58,11.58,-16.99,0.908
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,37468,8/1/06,1.266666667,0.252445009,2.73333,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,2.73333,0.1,21,0.312,0.491,44.58,39.58,16.58,11.58,-16.99,-0.976
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,36007,8/1/02,0.4,0.077092771,0.9,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.9,0.1,21,-0.693,0.491,40.58,39.58,12.58,11.58,-16.99,-1.233
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,38929,8/1/10,10,NA,551,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,18.36667,0.1,21,2.313,2.208,48.58,39.58,20.58,11.58,-16.99,1.222
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,37468,8/1/06,8,NA,82,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,2.73333,0.1,21,2.092,2.208,44.58,39.58,16.58,11.58,-16.99,-0.976
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,36372,8/1/03,9,NA,72,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,2.4,0.1,21,2.208,2.208,41.58,39.58,13.58,11.58,-16.99,-1.022
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,38199,8/1/08,10,NA,407,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,13.56667,0.1,21,2.313,2.208,46.58,39.58,18.58,11.58,-16.99,0.547
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,37103,8/1/05,10,NA,96,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,3.2,0.1,21,2.313,2.208,43.58,39.58,15.58,11.58,-16.99,-0.91
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,37833,8/1/07,8,NA,290,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,9.66667,0.1,21,2.092,2.208,45.58,39.58,17.58,11.58,-16.99,-0.001
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_S,S,gamma,36007,8/1/02,6,NA,27,12,11.01,35642,9,NA,484,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.9,0.1,21,1.808,2.208,40.58,39.58,12.58,11.58,-16.99,-1.233
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,36372,8/1/03,4.2,0.677956864,43,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,43,0.1,200,1.459,1.253,41.58,39.58,13.58,11.58,-16.99,0.267
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,39294,8/1/11,6.6,1.407261396,27,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,27,0.1,200,1.902,1.253,49.58,39.58,21.58,11.58,-16.99,-1.067
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,37833,8/1/07,8.2,1.423073063,45.25,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,45.3,0.1,200,2.116,1.253,45.58,39.58,17.58,11.58,-16.99,0.458
AQUE,SBCinv,SBC,SBCinv_AQUE_R,R,alpha,38564,8/1/09,10.6,1.808216664,36.5,12,11.01,35642,3.4,0.719,24.25,8/1/01,Raw,Unpublished,hardBottom,sessile invertebrates,2,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,36.5,0.1,200,2.37,1.253,47.58,39.58,19.58,11.58,-16.99,-0.275
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,36738,8/1/04,5.75,1.363423615,27.75,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.34688,0.1,400,1.766,1.808,42.58,39.58,14.58,11.58,-16.99,-0.612
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,37833,8/1/07,4.25,1.065222218,28.25,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.35313,0.1,400,1.47,1.808,45.58,39.58,17.58,11.58,-16.99,-0.564
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,38564,8/1/09,6.25,1.372312581,40.25,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.50313,0.1,400,1.848,1.808,47.58,39.58,19.58,11.58,-16.99,0.604
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,39660,8/1/12,7.75,1.294307288,47.5,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.59375,0.1,400,2.061,1.808,50.58,39.58,22.58,11.58,-16.99,1.31
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,37468,8/1/06,4.75,0.937690582,30.5,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.38125,0.1,400,1.579,1.808,44.58,39.58,16.58,11.58,-16.99,-0.345
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,39294,8/1/11,8,1.565133097,43.5,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.54375,0.1,400,2.092,1.808,49.58,39.58,21.58,11.58,-16.99,0.92
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,37103,8/1/05,5,1.218509543,22,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.275,0.1,400,1.629,1.808,43.58,39.58,15.58,11.58,-16.99,-1.172
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,36007,8/1/02,12,NA,81,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.25313,0.1,400,2.493,2.313,40.58,39.58,12.58,11.58,-16.99,-1.342
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,35642,8/1/01,10,NA,123,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.38438,0.1,400,2.313,2.313,39.58,39.58,11.58,11.58,-16.99,-0.32
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,37468,8/1/06,9,NA,122,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.38125,0.1,400,2.208,2.313,44.58,39.58,16.58,11.58,-16.99,-0.345
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,38929,8/1/10,13,NA,207,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.64688,0.1,400,2.573,2.313,48.58,39.58,20.58,11.58,-16.99,1.723
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,36738,8/1/04,11,NA,111,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.34688,0.1,400,2.407,2.313,42.58,39.58,14.58,11.58,-16.99,-0.612
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,38564,8/1/09,10,NA,161,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.50313,0.1,400,2.313,2.313,47.58,39.58,19.58,11.58,-16.99,0.604
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,38929,8/1/10,2.566666667,0.570300929,18.36667,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,18.36667,0.1,21,0.981,0.491,48.58,39.58,20.58,11.58,-16.99,1.222
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,38564,8/1/09,2.666666667,0.588153341,22.43333,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,22.43333,0.1,21,1.018,0.491,47.58,39.58,19.58,11.58,-16.99,1.793
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,39294,8/1/11,1.933333333,0.417962879,13.33333,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,13.33333,0.1,21,0.71,0.491,49.58,39.58,21.58,11.58,-16.99,0.514
AQUE,SBCmobQ,SBC,SBCmobQ_AQUE_R,R,alpha,38199,8/1/08,2.6,0.599010817,13.56667,12,11.01,35642,1.533333333,0.263,16.13333,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,13.56667,0.1,21,0.993,0.491,46.58,39.58,18.58,11.58,-16.99,0.547
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,37833,8/1/07,9,NA,113,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.35313,0.1,400,2.208,2.313,45.58,39.58,17.58,11.58,-16.99,-0.564
AQUE,SBCmobS,SBC,SBCmobS_AQUE_S,S,gamma,37103,8/1/05,10,NA,88,12,11.01,35642,10,NA,123,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.275,0.1,400,2.313,2.313,43.58,39.58,15.58,11.58,-16.99,-1.172
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,35642,8/1/01,9,1.572585147,55.5,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,55.5,0.1,200,2.208,2.208,39.58,39.58,11.58,11.58,-16.99,0.386
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,37103,8/1/05,5.4,1.243904729,23.25,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,23.3,0.1,200,1.705,2.208,43.58,39.58,15.58,11.58,-16.99,-1.314
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,36738,8/1/04,6.2,1.1986119,50.25,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,50.3,0.1,200,1.841,2.208,42.58,39.58,14.58,11.58,-16.99,0.111
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,36007,8/1/02,4.8,1.145357544,36,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,36,0.1,200,1.589,2.208,40.58,39.58,12.58,11.58,-16.99,-0.644
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,36372,8/1/03,7.2,1.426777962,37.5,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,37.5,0.1,200,1.988,2.208,41.58,39.58,13.58,11.58,-16.99,-0.564
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,37833,8/1/07,5.8,1.383679756,24.25,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,24.3,0.1,200,1.775,2.208,45.58,39.58,17.58,11.58,-16.99,-1.261
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,38564,8/1/09,10.6,1.993249796,42.75,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,42.8,0.1,200,2.37,2.208,47.58,39.58,19.58,11.58,-16.99,-0.285
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,38929,8/1/10,7.25,1.328100517,51.75,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.64688,0.1,400,1.995,1.808,48.58,39.58,20.58,11.58,-16.99,1.723
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,38199,8/1/08,5.75,1.223392654,40.25,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.50313,0.1,400,1.766,1.808,46.58,39.58,18.58,11.58,-16.99,0.604
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,36007,8/1/02,5.25,1.168855732,20.25,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.25313,0.1,400,1.677,1.808,40.58,39.58,12.58,11.58,-16.99,-1.342
AQUE,SBCmobS,SBC,SBCmobS_AQUE_R,R,alpha,35642,8/1/01,6,1.216846031,30.75,12,11.01,35642,6,1.217,30.75,8/1/01,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,0.38438,0.1,400,1.808,1.808,39.58,39.58,11.58,11.58,-16.99,-0.32
AQUE,SBCalg,SBC,SBCalg_AQUE_R,R,alpha,38929,8/1/10,10.4,1.753990846,59.75,12,11.01,35642,9,1.573,55.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,59.8,0.1,200,2.351,2.208,48.58,39.58,20.58,11.58,-16.99,0.613
AQUE,SBCalg,SBC,SBCalg_AQUE_S,S,gamma,38564,8/1/09,21,NA,213.8,12,11.01,35642,20,NA,277.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,213.8,0.1,200,3.049,3.001,47.58,39.58,19.58,11.58,-16.99,-0.285
AQUE,SBCalg,SBC,SBCalg_AQUE_S,S,gamma,37468,8/1/06,19,NA,210,12,11.01,35642,20,NA,277.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,210,0.1,200,2.95,3.001,44.58,39.58,16.58,11.58,-16.99,-0.325
AQUE,SBCalg,SBC,SBCalg_AQUE_S,S,gamma,36007,8/1/02,10,NA,180,12,11.01,35642,20,NA,277.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,180,0.1,200,2.313,3.001,40.58,39.58,12.58,11.58,-16.99,-0.642
AQUE,SBCalg,SBC,SBCalg_AQUE_S,S,gamma,37833,8/1/07,15,NA,121.2,12,11.01,35642,20,NA,277.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,121.2,0.1,200,2.715,3.001,45.58,39.58,17.58,11.58,-16.99,-1.262
AQUE,SBCalg,SBC,SBCalg_AQUE_S,S,gamma,39660,8/1/12,25,NA,470,12,11.01,35642,20,NA,277.5,8/1/01,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.46774988,-120.11905,1,subtropical,2_unprotected,NA,NA,470,0.1,200,3.223,3.001,50.58,39.58,22.58,11.58,-16.99,2.418
